created_at,entry_id,voltage,current,power,energy,frequency,power factor,temp
2/20/2025 14:09,2330,248.95,0.062,15.5,0.015,50.13,0.59,93.1
2/20/2025 14:10,2331,248.95,0.062,15.5,0.015,50.13,0.59,93.1
2/20/2025 14:11,2332,248.95,0.062,15.5,0.015,50.13,0.59,93.1
2/20/2025 14:12,2333,248.96,0.062,15.7,0.013,50.23,0.66,89
2/20/2025 14:13,2334,248.96,0.062,15.7,0.013,50.23,0.66,89
2/20/2025 14:14,2335,248.96,0.062,15.7,0.013,50.23,0.66,89
2/20/2025 14:15,2336,248.96,0.062,15.7,0.013,50.23,0.66,89
2/21/2025 8:00,2337,248.96,0.062,15.7,0.013,50.23,0.66,89
2/21/2025 8:01,2338,249.03,0.058,15.8,0.015,49.63,0.57,89.5
2/21/2025 8:02,2339,249.03,0.065,16.7,0.019,50.42,0.72,89
2/21/2025 8:03,2340,249.03,0.058,15.8,0.015,49.63,0.57,89.5
2/21/2025 8:04,2341,249.03,0.065,16.7,0.019,50.42,0.72,89
2/21/2025 8:05,2342,249.03,0.058,15.8,0.015,49.63,0.57,89.5
2/21/2025 8:06,2343,249.03,0.065,16.7,0.019,50.42,0.72,89
2/21/2025 8:07,2344,249.03,0.058,15.8,0.015,49.63,0.57,89.5
2/21/2025 8:08,2345,249.03,0.065,16.7,0.019,50.42,0.72,89
2/21/2025 8:09,2346,249.03,0.058,15.8,0.015,49.63,0.57,89.5
2/21/2025 8:10,2347,249.03,0.065,16.7,0.019,50.42,0.72,89
2/21/2025 8:11,2348,249.06,0.058,13.4,0.012,49.81,0.54,92.8
2/21/2025 8:12,2349,249.06,0.058,13.4,0.012,49.81,0.54,92.8
2/21/2025 8:13,2350,249.06,0.058,13.4,0.012,49.81,0.54,92.8
2/21/2025 8:14,2351,249.06,0.058,13.4,0.012,49.81,0.54,92.8
2/21/2025 8:15,2352,249.06,0.058,13.4,0.012,49.81,0.54,92.8
2/21/2025 8:16,2353,249.11,0.064,15,0.015,49.68,0.46,92.7
2/21/2025 8:17,2354,249.11,0.064,15,0.015,49.68,0.46,92.7
2/21/2025 8:18,2355,249.11,0.064,15,0.015,49.68,0.46,92.7
2/21/2025 8:19,2356,249.11,0.064,15,0.015,49.68,0.46,92.7
2/21/2025 8:20,2357,249.11,0.064,15,0.015,49.68,0.46,92.7
2/21/2025 8:21,2358,249.19,0.055,14,0.015,50.49,0.57,89.3
2/21/2025 8:22,2359,249.19,0.055,14,0.015,50.49,0.57,89.3
2/21/2025 8:23,2360,249.19,0.055,14,0.015,50.49,0.57,89.3
2/21/2025 8:24,2361,249.19,0.055,14,0.015,50.49,0.57,89.3
2/21/2025 8:25,2362,249.19,0.055,14,0.015,50.49,0.57,89.3
2/21/2025 8:26,2363,249.21,0.065,16.8,0.016,50.08,0.41,89.8
2/21/2025 8:27,2364,249.21,0.065,16.8,0.016,50.08,0.41,89.8
2/21/2025 8:28,2365,249.21,0.065,16.8,0.016,50.08,0.41,89.8
2/21/2025 8:29,2366,249.21,0.065,16.8,0.016,50.08,0.41,89.8
2/21/2025 8:30,2367,249.21,0.065,16.8,0.016,50.08,0.41,89.8
2/21/2025 8:31,2368,249.22,0.062,14.6,0.017,50.26,0.68,93.3
2/21/2025 8:32,2369,249.22,0.062,14.6,0.017,50.26,0.68,93.3
2/21/2025 8:33,2370,249.22,0.062,14.6,0.017,50.26,0.68,93.3
2/21/2025 8:34,2371,249.22,0.062,14.6,0.017,50.26,0.68,93.3
2/21/2025 8:35,2372,249.22,0.062,14.6,0.017,50.26,0.68,93.3
2/21/2025 8:36,2373,249.25,0.053,313.5,0.295,50.24,0.94,93.4
2/21/2025 8:37,2374,249.25,0.053,313.5,0.295,50.24,0.94,93.4
2/21/2025 8:38,2375,249.25,0.053,313.5,0.295,50.24,0.94,93.4
2/21/2025 8:39,2376,249.25,0.053,313.5,0.295,50.24,0.94,93.4
2/21/2025 8:40,2377,249.25,0.053,313.5,0.295,50.24,0.94,93.4
2/21/2025 8:41,2378,249.3,0.055,13.2,0.014,49.87,0.47,86.9
2/21/2025 8:42,2379,249.3,0.055,13.2,0.014,49.87,0.47,86.9
2/21/2025 8:43,2380,249.3,0.055,13.2,0.014,49.87,0.47,86.9
2/21/2025 8:44,2381,249.3,0.055,13.2,0.014,49.87,0.47,86.9
2/21/2025 8:45,2382,249.3,0.055,13.2,0.014,49.87,0.47,86.9
2/21/2025 8:46,2383,249.31,0.059,15.7,0.017,49.71,0.71,90.7
2/21/2025 8:47,2384,249.31,0.059,15.7,0.017,49.71,0.71,90.7
2/21/2025 8:48,2385,249.31,0.059,15.7,0.017,49.71,0.71,90.7
2/21/2025 8:49,2386,249.31,0.059,15.7,0.017,49.71,0.71,90.7
2/21/2025 8:50,2387,249.31,0.059,15.7,0.017,49.71,0.71,90.7
2/21/2025 8:51,2388,249.33,0.052,12.5,0.012,49.61,0.65,92.7
2/21/2025 8:52,2389,249.33,0.064,14.5,0.016,49.55,0.7,92.5
2/21/2025 8:53,2390,249.33,0.052,12.5,0.012,49.61,0.65,92.7
2/21/2025 8:54,2391,249.33,0.064,14.5,0.016,49.55,0.7,92.5
2/21/2025 8:55,2392,249.33,0.052,12.5,0.012,49.61,0.65,92.7
2/21/2025 8:56,2393,249.33,0.064,14.5,0.016,49.55,0.7,92.5
2/21/2025 8:57,2394,249.33,0.052,12.5,0.012,49.61,0.65,92.7
2/21/2025 8:58,2395,249.33,0.064,14.5,0.016,49.55,0.7,92.5
2/21/2025 8:59,2396,249.33,0.052,12.5,0.012,49.61,0.65,92.7
2/21/2025 9:00,2397,249.33,0.064,14.5,0.016,49.55,0.7,92.5
2/21/2025 9:01,2398,249.34,0.068,321,0.349,49.81,0.97,90.3
2/21/2025 9:02,2399,249.34,0.068,321,0.349,49.81,0.97,90.3
2/21/2025 9:03,2400,249.34,0.068,321,0.349,49.81,0.97,90.3
2/21/2025 9:04,2401,249.34,0.068,321,0.349,49.81,0.97,90.3
2/21/2025 9:05,2402,249.34,0.068,321,0.349,49.81,0.97,90.3
2/21/2025 9:06,2403,249.4,0.057,14.2,0.014,50.09,0.68,87.8
2/21/2025 9:07,2404,249.4,0.057,14.2,0.014,50.09,0.68,87.8
2/21/2025 9:08,2405,249.4,0.057,14.2,0.014,50.09,0.68,87.8
2/21/2025 9:09,2406,249.4,0.057,14.2,0.014,50.09,0.68,87.8
2/21/2025 9:10,2407,249.4,0.057,14.2,0.014,50.09,0.68,87.8
2/21/2025 9:11,2408,249.44,0.07,16.6,0.016,50.41,0.42,86.5
2/21/2025 9:12,2409,249.44,0.07,16.6,0.016,50.41,0.42,86.5
2/21/2025 9:13,2410,249.44,0.07,16.6,0.016,50.41,0.42,86.5
2/21/2025 9:14,2411,249.44,0.07,16.6,0.016,50.41,0.42,86.5
2/21/2025 9:15,2412,249.44,0.07,16.6,0.016,50.41,0.42,86.5
2/21/2025 9:16,2413,249.45,0.066,16.6,0.015,49.62,0.43,93.6
2/21/2025 9:17,2414,249.45,0.068,16.9,0.018,50.11,0.49,93.9
2/21/2025 9:18,2415,249.45,0.066,16.6,0.015,49.62,0.43,93.6
2/21/2025 9:19,2416,249.45,0.068,16.9,0.018,50.11,0.49,93.9
2/21/2025 9:20,2417,249.45,0.066,16.6,0.015,49.62,0.43,93.6
2/21/2025 9:21,2418,249.45,0.068,16.9,0.018,50.11,0.49,93.9
2/21/2025 9:22,2419,249.45,0.066,16.6,0.015,49.62,0.43,93.6
2/21/2025 9:23,2420,249.45,0.068,16.9,0.018,50.11,0.49,93.9
2/21/2025 9:24,2421,249.45,0.066,16.6,0.015,49.62,0.43,93.6
2/21/2025 9:25,2422,249.45,0.068,16.9,0.018,50.11,0.49,93.9
2/21/2025 9:26,2423,249.46,0.056,329.4,0.275,49.96,0.87,93.9
2/21/2025 9:27,2424,249.46,0.056,329.4,0.275,49.96,0.87,93.9
2/21/2025 9:28,2425,249.46,0.056,329.4,0.275,49.96,0.87,93.9
2/21/2025 9:29,2426,249.46,0.056,329.4,0.275,49.96,0.87,93.9
2/21/2025 9:30,2427,249.46,0.056,329.4,0.275,49.96,0.87,93.9
2/21/2025 9:31,2428,249.47,0.063,16.7,0.017,49.63,0.68,91.7
2/21/2025 9:32,2429,249.47,0.063,16.7,0.017,49.63,0.68,91.7
2/21/2025 9:33,2430,249.47,0.063,16.7,0.017,49.63,0.68,91.7
2/21/2025 9:34,2431,249.47,0.063,16.7,0.017,49.63,0.68,91.7
2/21/2025 9:35,2432,249.47,0.063,16.7,0.017,49.63,0.68,91.7
2/21/2025 9:36,2433,249.48,0.068,17.9,0.016,50.35,0.66,92.5
2/21/2025 9:37,2434,249.48,0.059,15.6,0.013,49.61,0.4,86.2
2/21/2025 9:38,2435,249.48,0.068,17.9,0.016,50.35,0.66,92.5
2/21/2025 9:39,2436,249.48,0.059,15.6,0.013,49.61,0.4,86.2
2/21/2025 9:40,2437,249.48,0.068,17.9,0.016,50.35,0.66,92.5
2/21/2025 9:41,2438,249.48,0.059,15.6,0.013,49.61,0.4,86.2
2/21/2025 9:42,2439,249.48,0.068,17.9,0.016,50.35,0.66,92.5
2/21/2025 9:43,2440,249.48,0.059,15.6,0.013,49.61,0.4,86.2
2/21/2025 9:44,2441,249.48,0.068,17.9,0.016,50.35,0.66,92.5
2/21/2025 9:45,2442,249.48,0.059,15.6,0.013,49.61,0.4,86.2
2/21/2025 9:46,2443,249.49,0.051,13.6,0.014,49.82,0.62,89.3
2/21/2025 9:47,2444,249.49,0.051,13.6,0.014,49.82,0.62,89.3
2/21/2025 9:48,2445,249.49,0.051,13.6,0.014,49.82,0.62,89.3
2/21/2025 9:49,2446,249.49,0.051,13.6,0.014,49.82,0.62,89.3
2/21/2025 9:50,2447,249.49,0.051,13.6,0.014,49.82,0.62,89.3
2/21/2025 9:51,2448,249.54,0.066,15.4,0.018,49.86,0.4,91.6
2/21/2025 9:52,2449,249.54,0.066,15.4,0.018,49.86,0.4,91.6
2/21/2025 9:53,2450,249.54,0.066,15.4,0.018,49.86,0.4,91.6
2/21/2025 9:54,2451,249.54,0.066,15.4,0.018,49.86,0.4,91.6
2/21/2025 9:55,2452,249.54,0.066,15.4,0.018,49.86,0.4,91.6
2/21/2025 9:56,2453,249.56,0.07,323.9,0.363,50.33,0.96,88.7
2/21/2025 9:57,2454,249.56,0.07,323.9,0.363,50.33,0.96,88.7
2/21/2025 9:58,2455,249.56,0.07,323.9,0.363,50.33,0.96,88.7
2/21/2025 9:59,2456,249.56,0.07,323.9,0.363,50.33,0.96,88.7
2/21/2025 10:00,2457,249.56,0.07,323.9,0.363,50.33,0.96,88.7
2/21/2025 10:01,2458,249.58,0.056,13.6,0.012,49.61,0.7,87.9
2/21/2025 10:02,2459,249.58,0.057,15.3,0.014,49.65,0.51,91.5
2/21/2025 10:03,2460,249.58,0.056,13.6,0.012,49.61,0.7,87.9
2/21/2025 10:04,2461,249.58,0.057,15.3,0.014,49.65,0.51,91.5
2/21/2025 10:05,2462,249.58,0.056,13.6,0.012,49.61,0.7,87.9
2/21/2025 10:06,2463,249.58,0.057,15.3,0.014,49.65,0.51,91.5
2/21/2025 10:07,2464,249.58,0.056,13.6,0.012,49.61,0.7,87.9
2/21/2025 10:08,2465,249.58,0.057,15.3,0.014,49.65,0.51,91.5
2/21/2025 10:09,2466,249.58,0.056,13.6,0.012,49.61,0.7,87.9
2/21/2025 10:10,2467,249.58,0.057,15.3,0.014,49.65,0.51,91.5
2/21/2025 10:11,2468,249.59,0.068,17.8,0.016,49.73,0.61,89.5
2/21/2025 10:12,2469,249.59,0.07,16.8,0.018,50.17,0.44,92
2/21/2025 10:13,2470,249.59,0.068,17.8,0.016,49.73,0.61,89.5
2/21/2025 10:14,2471,249.59,0.07,16.8,0.018,50.17,0.44,92
2/21/2025 10:15,2472,249.59,0.068,17.8,0.016,49.73,0.61,89.5
2/21/2025 10:16,2473,249.59,0.07,16.8,0.018,50.17,0.44,92
2/21/2025 10:17,2474,249.59,0.068,17.8,0.016,49.73,0.61,89.5
2/21/2025 10:18,2475,249.59,0.07,16.8,0.018,50.17,0.44,92
2/21/2025 10:19,2476,249.59,0.068,17.8,0.016,49.73,0.61,89.5
2/21/2025 10:20,2477,249.59,0.07,16.8,0.018,50.17,0.44,92
2/21/2025 10:21,2478,249.68,0.052,12.7,0.011,50.32,0.68,86.3
2/21/2025 10:22,2479,249.68,0.052,12.7,0.011,50.32,0.68,86.3
2/21/2025 10:23,2480,249.68,0.052,12.7,0.011,50.32,0.68,86.3
2/21/2025 10:24,2481,249.68,0.052,12.7,0.011,50.32,0.68,86.3
2/21/2025 10:25,2482,249.68,0.052,12.7,0.011,50.32,0.68,86.3
2/21/2025 10:26,2483,249.69,0.052,12.8,0.013,50.34,0.71,93.5
2/21/2025 10:27,2484,249.69,0.052,12.8,0.013,50.34,0.71,93.5
2/21/2025 10:28,2485,249.69,0.052,12.8,0.013,50.34,0.71,93.5
2/21/2025 10:29,2486,249.69,0.052,12.8,0.013,50.34,0.71,93.5
2/21/2025 10:30,2487,249.69,0.052,12.8,0.013,50.34,0.71,93.5
2/21/2025 10:31,2488,249.77,0.053,12.7,0.013,50.26,0.62,89
2/21/2025 10:32,2489,249.77,0.058,303.7,0.329,49.93,0.94,85.1
2/21/2025 10:33,2490,249.77,0.053,12.7,0.013,50.26,0.62,89
2/21/2025 10:34,2491,249.77,0.058,303.7,0.329,49.93,0.94,85.1
2/21/2025 10:35,2492,249.77,0.053,12.7,0.013,50.26,0.62,89
2/21/2025 10:36,2493,249.77,0.058,303.7,0.329,49.93,0.94,85.1
2/21/2025 10:37,2494,249.77,0.053,12.7,0.013,50.26,0.62,89
2/21/2025 10:38,2495,249.77,0.058,303.7,0.329,49.93,0.94,85.1
2/21/2025 10:39,2496,249.77,0.053,12.7,0.013,50.26,0.62,89
2/21/2025 10:40,2497,249.77,0.058,303.7,0.329,49.93,0.94,85.1
2/21/2025 10:41,2498,249.79,0.058,315.4,0.32,50.13,0.92,94.6
2/21/2025 10:42,2499,249.79,0.058,315.4,0.32,50.13,0.92,94.6
2/21/2025 10:43,2500,249.79,0.058,315.4,0.32,50.13,0.92,94.6
2/21/2025 10:44,2501,249.79,0.058,315.4,0.32,50.13,0.92,94.6
2/21/2025 10:45,2502,249.79,0.058,315.4,0.32,50.13,0.92,94.6
2/21/2025 10:46,2503,249.8,0.064,14.5,0.013,50.01,0.67,85
2/21/2025 10:47,2504,249.8,0.064,14.5,0.013,50.01,0.67,85
2/21/2025 10:48,2505,249.8,0.064,14.5,0.013,50.01,0.67,85
2/21/2025 10:49,2506,249.8,0.064,14.5,0.013,50.01,0.67,85
2/21/2025 10:50,2507,249.8,0.064,14.5,0.013,50.01,0.67,85
2/21/2025 10:51,2508,249.82,0.058,14.7,0.017,49.63,0.51,88.9
2/21/2025 10:52,2509,249.82,0.069,17.5,0.014,49.98,0.42,95
2/21/2025 10:53,2510,249.82,0.058,14.7,0.017,49.63,0.51,88.9
2/21/2025 10:54,2511,249.82,0.069,17.5,0.014,49.98,0.42,95
2/21/2025 10:55,2512,249.82,0.058,14.7,0.017,49.63,0.51,88.9
2/21/2025 10:56,2513,249.82,0.069,17.5,0.014,49.98,0.42,95
2/21/2025 10:57,2514,249.82,0.058,14.7,0.017,49.63,0.51,88.9
2/21/2025 10:58,2515,249.82,0.069,17.5,0.014,49.98,0.42,95
2/21/2025 10:59,2516,249.82,0.058,14.7,0.017,49.63,0.51,88.9
2/21/2025 11:00,2517,249.82,0.069,17.5,0.014,49.98,0.42,95
2/21/2025 11:01,2518,249.83,0.068,18.2,0.021,50.14,0.4,92.2
2/21/2025 11:02,2519,249.83,0.068,18.2,0.021,50.14,0.4,92.2
2/21/2025 11:03,2520,249.83,0.068,18.2,0.021,50.14,0.4,92.2
2/21/2025 11:04,2521,249.83,0.068,18.2,0.021,50.14,0.4,92.2
2/21/2025 11:05,2522,249.83,0.068,18.2,0.021,50.14,0.4,92.2
2/21/2025 11:06,2523,249.83,0.106,12.7,22.049,49.81,0.48,108.8
2/21/2025 11:07,2524,249.84,0.074,13.1,48.606,49.93,0.71,101.8
2/21/2025 11:08,2525,249.87,0.133,19,54.68,50.08,0.57,104.4
2/21/2025 11:09,2526,249.88,0.056,13.5,0.013,49.67,0.41,86.7
2/21/2025 11:10,2527,249.88,0.056,13.5,0.013,49.67,0.41,86.7
2/21/2025 11:11,2528,249.88,0.056,13.5,0.013,49.67,0.41,86.7
2/21/2025 11:12,2529,249.88,0.056,13.5,0.013,49.67,0.41,86.7
2/21/2025 11:13,2530,249.88,0.056,13.5,0.013,49.67,0.41,86.7
2/21/2025 11:14,2531,249.89,0.052,13.3,0.015,49.59,0.72,93.6
2/21/2025 11:15,2532,249.89,0.052,13.3,0.015,49.59,0.72,93.6
2/21/2025 11:16,2533,249.89,0.052,13.3,0.015,49.59,0.72,93.6
2/21/2025 11:17,2534,249.89,0.052,13.3,0.015,49.59,0.72,93.6
2/21/2025 11:18,2535,249.89,0.052,13.3,0.015,49.59,0.72,93.6
2/21/2025 11:19,2536,249.89,0.071,16.7,27.858,49.71,0.94,109.1
2/21/2025 11:20,2537,249.9,0.07,9.2,34.193,49.91,0.53,102.3
2/21/2025 11:21,2538,249.91,0.053,14.5,0.014,50.15,0.68,94.4
2/21/2025 11:22,2539,249.91,0.053,14.5,0.014,50.15,0.68,94.4
2/21/2025 11:23,2540,249.91,0.053,14.5,0.014,50.15,0.68,94.4
2/21/2025 11:24,2541,249.91,0.053,14.5,0.014,50.15,0.68,94.4
2/21/2025 11:25,2542,249.91,0.053,14.5,0.014,50.15,0.68,94.4
2/21/2025 11:26,2543,249.91,0.144,28.8,50.811,49.83,0.8,103
2/21/2025 11:27,2544,249.91,0.089,18.6,45.774,49.86,0.84,104.2
2/21/2025 11:28,2545,249.91,0.117,12.6,17.8,50.06,0.43,110.3
2/21/2025 11:29,2546,249.92,0.062,14.1,0.014,50.21,0.42,86.3
2/21/2025 11:30,2547,249.92,0.062,14.1,0.014,50.21,0.42,86.3
2/21/2025 11:31,2548,249.92,0.062,14.1,0.014,50.21,0.42,86.3
2/21/2025 11:32,2549,249.92,0.062,14.1,0.014,50.21,0.42,86.3
2/21/2025 11:33,2550,249.92,0.062,14.1,0.014,50.21,0.42,86.3
2/21/2025 11:34,2551,249.92,0.049,6.1,30.126,50.31,0.49,103.4
2/21/2025 11:35,2552,249.93,0.109,26.2,30.439,50.41,0.96,103.6
2/21/2025 11:36,2553,249.93,0.132,31.6,47.962,50.17,0.96,104.3
2/21/2025 11:37,2554,249.94,0.058,13.7,0.013,50.28,0.44,89.2
2/21/2025 11:38,2555,249.94,0.058,13.7,0.013,50.28,0.44,89.2
2/21/2025 11:39,2556,249.94,0.058,13.7,0.013,50.28,0.44,89.2
2/21/2025 11:40,2557,249.94,0.058,13.7,0.013,50.28,0.44,89.2
2/21/2025 11:41,2558,249.94,0.058,13.7,0.013,50.28,0.44,89.2
2/21/2025 11:42,2559,249.94,0.072,15.8,42.875,50.17,0.88,104.2
2/21/2025 11:43,2560,249.94,0.08,18.2,20.936,50.41,0.91,106.4
2/21/2025 11:44,2561,249.97,0.067,343.9,0.297,49.58,0.91,90.5
2/21/2025 11:45,2562,249.97,0.051,13.7,0.015,49.72,0.43,93.9
2/21/2025 11:46,2563,249.97,0.066,18,0.02,50.11,0.5,91.9
2/21/2025 11:47,2564,249.97,0.067,343.9,0.297,49.58,0.91,90.5
2/21/2025 11:48,2565,249.97,0.051,13.7,0.015,49.72,0.43,93.9
2/21/2025 11:49,2566,249.97,0.066,18,0.02,50.11,0.5,91.9
2/21/2025 11:50,2567,249.97,0.067,343.9,0.297,49.58,0.91,90.5
2/21/2025 11:51,2568,249.97,0.051,13.7,0.015,49.72,0.43,93.9
2/21/2025 11:52,2569,249.97,0.066,18,0.02,50.11,0.5,91.9
2/21/2025 11:53,2570,249.97,0.067,343.9,0.297,49.58,0.91,90.5
2/21/2025 11:54,2571,249.97,0.051,13.7,0.015,49.72,0.43,93.9
2/21/2025 11:55,2572,249.97,0.066,18,0.02,50.11,0.5,91.9
2/21/2025 11:56,2573,249.97,0.067,343.9,0.297,49.58,0.91,90.5
2/21/2025 11:57,2574,249.97,0.051,13.7,0.015,49.72,0.43,93.9
2/21/2025 11:58,2575,249.97,0.066,18,0.02,50.11,0.5,91.9
2/21/2025 11:59,2576,249.99,0.068,17.9,0.018,50.3,0.47,87.5
2/21/2025 12:00,2577,249.99,0.058,14.1,0.012,50.27,0.45,86.9
2/21/2025 12:01,2578,249.99,0.068,17.9,0.018,50.3,0.47,87.5
2/21/2025 12:02,2579,250.05,0.063,8.7,19.152,50.24,0.55,109
2/21/2025 12:03,2580,250.06,0.089,11,48.298,50.44,0.49,103.5
2/21/2025 12:04,2581,250.07,0.127,13.1,35.802,49.55,0.41,102.6
2/21/2025 12:05,2582,250.09,0.04,6.7,30.906,49.88,0.67,102
2/21/2025 12:06,2583,250.13,0.04,5,30.706,50.14,0.5,108.3
2/21/2025 12:07,2584,250.15,0.077,15,38.449,50.35,0.78,104.2
2/21/2025 12:08,2585,250.16,0.146,34.8,9.198,49.61,0.95,108.8
2/21/2025 12:09,2586,250.16,0.028,4.5,26.816,50.35,0.65,110.1
2/21/2025 12:10,2587,250.17,0.103,14.1,4.069,50.43,0.55,106.8
2/21/2025 12:11,2588,250.18,0.106,13.5,51.556,49.8,0.51,109.6
2/21/2025 12:12,2589,250.19,0.034,4.4,40.73,50.5,0.51,104.6
2/21/2025 12:13,2590,250.19,0.105,12.8,54.253,49.8,0.49,110.3
2/21/2025 12:14,2591,250.22,0.142,22.5,6.309,49.79,0.64,106
2/21/2025 12:15,2592,250.24,0.052,8,5.107,50.19,0.62,103.6
2/21/2025 12:16,2593,250.26,0.063,9.1,1.561,49.58,0.57,108.6
2/21/2025 12:17,2594,250.27,0.114,26.4,3.507,49.93,0.92,110.9
2/21/2025 12:18,2595,250.28,0.02,2.5,30.196,49.55,0.5,105.8
2/21/2025 12:19,2596,250.29,0.117,27.4,17.019,49.97,0.94,105.3
2/21/2025 12:20,2597,250.29,0.078,16.8,24.375,50.23,0.86,106.4
2/21/2025 12:21,2598,250.3,0.097,9.8,12.9,49.5,0.4,108.4
2/21/2025 12:22,2599,250.31,0.027,5.4,18.621,50.42,0.8,104.9
2/21/2025 12:23,2600,250.32,0.045,9,5.169,50.36,0.8,106.2
2/21/2025 12:24,2601,250.33,0.062,14.9,46.277,49.76,0.95,102.1
2/21/2025 12:25,2602,250.33,0.023,4.6,22.316,49.67,0.8,103.8
2/21/2025 12:26,2603,250.33,0.132,30,40.907,49.79,0.91,105
2/21/2025 12:27,2604,250.34,0.113,23.1,2.781,49.94,0.82,106.7
2/21/2025 12:28,2605,250.34,0.042,8.7,29.685,50.42,0.83,108.2
2/21/2025 12:29,2606,250.37,0.058,6,27.195,50.25,0.41,104.3
2/21/2025 12:30,2607,250.37,0.123,29.6,26.655,49.58,0.96,109.4
2/21/2025 12:31,2608,250.38,0.041,6.3,28.889,49.53,0.62,102.4
2/21/2025 12:32,2609,250.39,0.061,7.8,10.999,49.65,0.51,104.3
2/21/2025 12:33,2610,250.41,0.118,22.7,23.074,49.71,0.77,103.9
2/21/2025 12:34,2611,250.45,0.065,9.8,15.689,50.13,0.6,102.3
2/21/2025 12:35,2612,250.45,0.096,20.6,33.903,49.55,0.85,111.2
2/21/2025 12:36,2613,250.47,0.061,13.6,45.185,50.42,0.88,107.7
2/21/2025 12:37,2614,250.49,0.123,22.6,50.501,49.87,0.73,103.3
2/21/2025 12:38,2615,250.49,0.088,14.5,0.434,50.25,0.66,105.2
2/21/2025 12:39,2616,250.5,0.046,5.5,43.223,50.25,0.48,106.1
2/21/2025 12:40,2617,250.51,0.125,21.9,18.649,50.38,0.7,103.4
2/21/2025 12:41,2618,250.51,0.109,20.1,53.956,50.27,0.73,103.8
2/21/2025 12:42,2619,250.52,0.125,21.8,29.006,49.8,0.7,110.3
2/21/2025 12:43,2620,250.55,0.071,15.7,26.989,49.74,0.88,107.4
2/21/2025 12:44,2621,250.57,0.058,8.8,2.757,50.27,0.61,103.2
2/21/2025 12:45,2622,250.58,0.064,9.3,40.744,50.11,0.58,103
2/21/2025 12:46,2623,250.59,0.147,18.8,33.049,49.55,0.51,111.3
2/21/2025 12:47,2624,250.6,0.034,6.5,23.353,50.05,0.76,103.5
2/21/2025 12:48,2625,250.61,0.117,28.1,54.645,50.26,0.96,102.5
2/21/2025 12:49,2626,250.64,0.091,18.2,42.348,49.88,0.8,111.4
2/21/2025 12:50,2627,250.65,0.029,4.4,39.013,49.75,0.6,110.9
2/21/2025 12:51,2628,250.66,0.088,18.2,29.116,50.28,0.82,110.2
2/21/2025 12:52,2629,250.67,0.085,19.4,41.149,50.22,0.91,103.7
2/21/2025 12:53,2630,250.67,0.048,9.7,36.391,50.3,0.81,105.7
2/21/2025 12:54,2631,250.68,0.061,11.6,13.611,50.01,0.75,102.8
2/21/2025 12:55,2632,250.7,0.139,24.9,20.008,49.8,0.72,104.7
2/21/2025 12:56,2633,250.7,0.139,18.5,33.775,50.21,0.53,112.1
2/21/2025 12:57,2634,250.73,0.045,8.8,13.14,49.73,0.78,106.7
2/21/2025 12:58,2635,250.74,0.038,9.4,11.976,50.33,0.98,106.5
2/21/2025 12:59,2636,250.76,0.12,22.7,46.8,49.83,0.75,107.1
2/21/2025 13:00,2637,250.76,0.026,3.2,5.262,49.98,0.48,107.5
2/21/2025 13:01,2638,250.77,0.06,8.2,50.987,50.01,0.55,102.7
2/21/2025 13:02,2639,250.77,0.075,14.9,7.463,49.86,0.79,108.2
2/21/2025 13:03,2640,250.77,0.101,23,15.177,50.21,0.91,108.5
2/21/2025 13:04,2641,250.79,0.034,6.1,41.937,49.61,0.72,106.4
2/21/2025 13:05,2642,250.8,0.125,30.5,5.207,49.97,0.97,103.7
2/21/2025 13:06,2643,250.8,0.146,24.4,15.263,50.28,0.67,105.2
2/21/2025 13:07,2644,250.8,0.044,7,5.736,49.83,0.64,107
2/21/2025 13:08,2645,250.8,0.082,15.5,39.863,49.51,0.75,109
2/21/2025 13:09,2646,250.8,0.047,10.7,15.884,50.45,0.91,110.4
2/21/2025 13:10,2647,250.8,0.093,17,0.166,49.67,0.73,112.1
2/21/2025 13:11,2648,250.83,0.117,28.3,32.983,49.91,0.96,107.8
2/21/2025 13:12,2649,250.88,0.041,8.5,47.49,50.23,0.83,103.8
2/21/2025 13:13,2650,250.89,0.063,11.1,11.093,49.55,0.71,102.7
2/21/2025 13:14,2651,250.89,0.025,5.5,42.411,49.58,0.87,109.6
2/21/2025 13:15,2652,250.91,0.06,14,15.045,49.6,0.93,110
2/21/2025 13:16,2653,250.92,0.11,24.2,25.188,50.05,0.87,110.2
2/21/2025 13:17,2654,250.94,0.047,7.2,1.552,50.05,0.62,103.3
2/21/2025 13:18,2655,250.96,0.072,10.9,22.445,50.25,0.61,106.6
2/21/2025 13:19,2656,251.03,0.099,22.4,32.111,50.36,0.9,104
2/21/2025 13:20,2657,251.03,0.036,5.1,39.004,49.55,0.57,108.7
2/21/2025 13:21,2658,251.03,0.08,15.2,2.496,50.03,0.76,110.7
2/21/2025 13:22,2659,251.06,0.113,12.4,38.794,50.25,0.44,105.9
2/21/2025 13:23,2660,251.06,0.135,32.1,13.131,50.12,0.95,108.4
2/21/2025 13:24,2661,251.09,0.138,20.2,43.774,49.84,0.58,105.2
2/21/2025 13:25,2662,251.12,0.117,28.3,29.919,50.15,0.96,108.7
2/21/2025 13:26,2663,251.13,0.057,8.5,5.463,49.96,0.6,107.4
2/21/2025 13:27,2664,251.15,0.143,21.5,43.628,49.76,0.6,103.2
2/21/2025 13:28,2665,251.16,0.133,20.4,14.621,49.63,0.61,105
